event_id,user_id,account_id,feature_name,event_type,timestamp
fw_evt_00014374,fw_usr_0000366,fw_acc_00366,bill_tracking,used,2025-05-05 13:53:00
fw_evt_00014375,fw_usr_0000366,fw_acc_00366,transaction_view,used,2024-12-01 21:53:00
fw_evt_00014376,fw_usr_0000366,fw_acc_00366,transaction_view,used,2025-10-30 20:25:00
fw_evt_00014377,fw_usr_0000366,fw_acc_00366,analysis_view,abandoned,2025-01-26 10:31:00
fw_evt_00014378,fw_usr_0000366,fw_acc_00366,notification_settings,used,2026-02-26 11:21:00
fw_evt_00014379,fw_usr_0000366,fw_acc_00366,bill_tracking,used,2024-11-14 16:34:00
fw_evt_00014380,fw_usr_0000366,fw_acc_00366,transaction_view,used,2025-02-14 13:58:00
fw_evt_00014381,fw_usr_0000366,fw_acc_00366,budget_setup,used,2025-05-21 13:23:00
fw_evt_00014382,fw_usr_0000366,fw_acc_00366,transaction_view,used,2025-11-11 07:23:00
fw_evt_00014383,fw_usr_0000366,fw_acc_00366,transaction_view,used,2025-04-30 20:36:00
fw_evt_00014384,fw_usr_0000366,fw_acc_00366,category_edit,used,2025-05-29 15:51:00
fw_evt_00014385,fw_usr_0000366,fw_acc_00366,transaction_view,used,2025-04-22 10:17:00
fw_evt_00014386,fw_usr_0000366,fw_acc_00366,budget_setup,used,2024-12-20 10:54:00
fw_evt_00014387,fw_usr_0000366,fw_acc_00366,bill_tracking,used,2025-05-03 09:55:00
fw_evt_00014388,fw_usr_0000366,fw_acc_00366,transaction_view,used,2026-02-21 18:22:00
fw_evt_00014389,fw_usr_0000366,fw_acc_00366,manual_transaction,abandoned,2025-11-03 08:28:00
fw_evt_00014390,fw_usr_0000366,fw_acc_00366,transaction_view,used,2024-12-12 22:58:00
fw_evt_00014391,fw_usr_0000366,fw_acc_00366,transaction_view,used,2025-04-05 14:03:00
fw_evt_00014392,fw_usr_0000366,fw_acc_00366,manual_transaction,used,2025-04-06 19:07:00
fw_evt_00014393,fw_usr_0000366,fw_acc_00366,transaction_view,used,2025-04-27 18:40:00
fw_evt_00014394,fw_usr_0000366,fw_acc_00366,savings_goal,used,2025-01-15 07:58:00
fw_evt_00014395,fw_usr_0000366,fw_acc_00366,analysis_view,abandoned,2024-12-16 22:00:00
fw_evt_00014396,fw_usr_0000366,fw_acc_00366,transaction_view,used,2024-12-03 08:47:00
fw_evt_00014397,fw_usr_0000366,fw_acc_00366,analysis_view,abandoned,2025-05-25 09:32:00
fw_evt_00014398,fw_usr_0000366,fw_acc_00366,savings_goal,used,2025-01-02 20:26:00
fw_evt_00014399,fw_usr_0000366,fw_acc_00366,analysis_view,used,2024-12-13 18:55:00
fw_evt_00014400,fw_usr_0000366,fw_acc_00366,analysis_view,abandoned,2024-12-06 19:16:00
fw_evt_00014401,fw_usr_0000366,fw_acc_00366,analysis_view,abandoned,2025-01-20 17:51:00
fw_evt_00014402,fw_usr_0000366,fw_acc_00366,notification_settings,used,2024-12-17 22:10:00
fw_evt_00014403,fw_usr_0000366,fw_acc_00366,budget_setup,used,2024-12-15 13:17:00
fw_evt_00014404,fw_usr_0000366,fw_acc_00366,savings_goal,used,2025-09-13 20:17:00
fw_evt_00014405,fw_usr_0000367,fw_acc_00367,notification_settings,used,2025-11-24 09:14:00
fw_evt_00014406,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-08-12 22:45:00
fw_evt_00014407,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2025-10-10 13:48:00
fw_evt_00014408,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-09-07 13:56:00
fw_evt_00014409,fw_usr_0000367,fw_acc_00367,savings_goal,blocked,2025-08-30 18:24:00
fw_evt_00014410,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2026-01-21 19:06:00
fw_evt_00014411,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-09-23 17:59:00
fw_evt_00014412,fw_usr_0000367,fw_acc_00367,budget_setup,blocked,2025-09-11 21:02:00
fw_evt_00014413,fw_usr_0000367,fw_acc_00367,budget_setup,blocked,2025-11-21 22:09:00
fw_evt_00014414,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-12-04 08:29:00
fw_evt_00014415,fw_usr_0000367,fw_acc_00367,analysis_view,used,2025-12-11 14:04:00
fw_evt_00014416,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-11-16 19:42:00
fw_evt_00014417,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2025-08-21 13:48:00
fw_evt_00014418,fw_usr_0000367,fw_acc_00367,transaction_view,used,2026-02-20 14:24:00
fw_evt_00014419,fw_usr_0000367,fw_acc_00367,notification_settings,used,2025-11-25 15:20:00
fw_evt_00014420,fw_usr_0000367,fw_acc_00367,savings_goal,blocked,2026-02-19 07:22:00
fw_evt_00014421,fw_usr_0000367,fw_acc_00367,savings_goal,blocked,2026-02-19 12:55:00
fw_evt_00014422,fw_usr_0000367,fw_acc_00367,notification_settings,used,2025-10-28 13:56:00
fw_evt_00014423,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-11-09 14:25:00
fw_evt_00014424,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-09-16 09:37:00
fw_evt_00014425,fw_usr_0000367,fw_acc_00367,savings_goal,blocked,2025-10-10 16:01:00
fw_evt_00014426,fw_usr_0000367,fw_acc_00367,transaction_view,used,2026-02-16 10:18:00
fw_evt_00014427,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2025-10-12 07:27:00
fw_evt_00014428,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-09-17 19:11:00
fw_evt_00014429,fw_usr_0000367,fw_acc_00367,analysis_view,used,2025-11-14 19:00:00
fw_evt_00014430,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-12-01 18:01:00
fw_evt_00014431,fw_usr_0000367,fw_acc_00367,notification_settings,used,2025-10-24 07:52:00
fw_evt_00014432,fw_usr_0000367,fw_acc_00367,manual_transaction,abandoned,2025-08-24 08:23:00
fw_evt_00014433,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-12-29 21:44:00
fw_evt_00014434,fw_usr_0000367,fw_acc_00367,transaction_view,used,2026-01-10 09:40:00
fw_evt_00014435,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-09-03 10:04:00
fw_evt_00014436,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-08-30 07:48:00
fw_evt_00014437,fw_usr_0000367,fw_acc_00367,category_edit,used,2025-08-25 11:21:00
fw_evt_00014438,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-11-23 16:35:00
fw_evt_00014439,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2025-12-04 09:12:00
fw_evt_00014440,fw_usr_0000367,fw_acc_00367,analysis_view,used,2025-11-10 14:34:00
fw_evt_00014441,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2026-02-15 11:32:00
fw_evt_00014442,fw_usr_0000367,fw_acc_00367,analysis_view,used,2025-08-26 10:23:00
fw_evt_00014443,fw_usr_0000367,fw_acc_00367,analysis_view,used,2025-09-27 17:28:00
fw_evt_00014444,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2025-09-15 14:06:00
fw_evt_00014445,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-12-20 11:21:00
fw_evt_00014446,fw_usr_0000367,fw_acc_00367,manual_transaction,abandoned,2025-11-12 18:50:00
fw_evt_00014447,fw_usr_0000367,fw_acc_00367,category_edit,used,2025-10-23 10:40:00
fw_evt_00014448,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-08-28 21:08:00
fw_evt_00014449,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-10-09 18:40:00
fw_evt_00014450,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-10-18 15:55:00
fw_evt_00014451,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-10-16 22:13:00
fw_evt_00014452,fw_usr_0000367,fw_acc_00367,savings_goal,blocked,2026-01-30 14:48:00
fw_evt_00014453,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-11-08 10:45:00
fw_evt_00014454,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-10-14 14:21:00
fw_evt_00014455,fw_usr_0000367,fw_acc_00367,transaction_view,used,2025-12-27 12:22:00
fw_evt_00014456,fw_usr_0000367,fw_acc_00367,analysis_view,used,2025-08-23 19:12:00
fw_evt_00014457,fw_usr_0000367,fw_acc_00367,notification_settings,used,2025-11-02 14:40:00
fw_evt_00014458,fw_usr_0000367,fw_acc_00367,analysis_view,used,2026-02-20 08:32:00
fw_evt_00014459,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2025-10-05 14:49:00
fw_evt_00014460,fw_usr_0000367,fw_acc_00367,manual_transaction,used,2025-12-23 10:18:00
fw_evt_00014461,fw_usr_0000367,fw_acc_00367,analysis_view,abandoned,2025-11-04 17:16:00
fw_evt_00014462,fw_usr_0000367,fw_acc_00367,transaction_view,used,2026-02-09 10:17:00
fw_evt_00014463,fw_usr_0000367,fw_acc_00367,bill_tracking,blocked,2025-11-26 13:15:00
fw_evt_00014464,fw_usr_0000368,fw_acc_00368,transaction_view,used,2025-03-08 09:37:00
fw_evt_00014465,fw_usr_0000368,fw_acc_00368,bill_tracking,blocked,2025-08-11 08:43:00
fw_evt_00014466,fw_usr_0000368,fw_acc_00368,category_edit,used,2024-09-21 17:34:00
fw_evt_00014467,fw_usr_0000368,fw_acc_00368,budget_setup,blocked,2025-08-11 20:22:00
fw_evt_00014468,fw_usr_0000368,fw_acc_00368,analysis_view,used,2024-09-18 22:05:00
fw_evt_00014469,fw_usr_0000368,fw_acc_00368,transaction_view,used,2025-04-03 14:19:00
fw_evt_00014470,fw_usr_0000368,fw_acc_00368,analysis_view,used,2024-11-21 22:19:00
fw_evt_00014471,fw_usr_0000368,fw_acc_00368,bill_tracking,blocked,2025-08-11 14:41:00
fw_evt_00014472,fw_usr_0000368,fw_acc_00368,savings_goal,blocked,2025-08-11 10:33:00
fw_evt_00014473,fw_usr_0000368,fw_acc_00368,notification_settings,used,2025-08-11 19:31:00
fw_evt_00014474,fw_usr_0000368,fw_acc_00368,transaction_view,used,2024-10-07 08:47:00
fw_evt_00014475,fw_usr_0000368,fw_acc_00368,analysis_view,abandoned,2025-08-11 20:19:00
fw_evt_00014476,fw_usr_0000368,fw_acc_00368,transaction_view,used,2025-05-02 13:27:00
fw_evt_00014477,fw_usr_0000368,fw_acc_00368,manual_transaction,used,2025-01-07 13:44:00
fw_evt_00014478,fw_usr_0000368,fw_acc_00368,transaction_view,used,2025-08-11 18:11:00
fw_evt_00014479,fw_usr_0000368,fw_acc_00368,transaction_view,used,2025-08-11 07:14:00
fw_evt_00014480,fw_usr_0000369,fw_acc_00369,notification_settings,used,2025-07-28 21:47:00
fw_evt_00014481,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-10-21 12:16:00
fw_evt_00014482,fw_usr_0000369,fw_acc_00369,budget_setup,blocked,2026-02-05 18:18:00
fw_evt_00014483,fw_usr_0000369,fw_acc_00369,manual_transaction,used,2025-09-13 19:55:00
fw_evt_00014484,fw_usr_0000369,fw_acc_00369,analysis_view,abandoned,2025-05-29 19:14:00
fw_evt_00014485,fw_usr_0000369,fw_acc_00369,budget_setup,blocked,2025-04-30 13:35:00
fw_evt_00014486,fw_usr_0000369,fw_acc_00369,savings_goal,blocked,2026-01-23 17:10:00
fw_evt_00014487,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-05-12 22:33:00
fw_evt_00014488,fw_usr_0000369,fw_acc_00369,transaction_view,used,2024-11-04 09:12:00
fw_evt_00014489,fw_usr_0000369,fw_acc_00369,budget_setup,blocked,2025-01-21 22:45:00
fw_evt_00014490,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2024-12-04 22:02:00
fw_evt_00014491,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-05-21 19:56:00
fw_evt_00014492,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-04-21 20:47:00
fw_evt_00014493,fw_usr_0000369,fw_acc_00369,savings_goal,blocked,2025-11-20 14:51:00
fw_evt_00014494,fw_usr_0000369,fw_acc_00369,category_edit,used,2026-01-04 21:27:00
fw_evt_00014495,fw_usr_0000369,fw_acc_00369,savings_goal,blocked,2025-01-23 18:05:00
fw_evt_00014496,fw_usr_0000369,fw_acc_00369,transaction_view,used,2026-01-16 10:28:00
fw_evt_00014497,fw_usr_0000369,fw_acc_00369,analysis_view,used,2024-09-28 16:58:00
fw_evt_00014498,fw_usr_0000369,fw_acc_00369,savings_goal,blocked,2025-06-17 15:01:00
fw_evt_00014499,fw_usr_0000369,fw_acc_00369,analysis_view,used,2025-06-24 20:22:00
fw_evt_00014500,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-03-18 07:21:00
fw_evt_00014501,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-12-31 18:29:00
fw_evt_00014502,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-12-14 18:22:00
fw_evt_00014503,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-01-12 22:09:00
fw_evt_00014504,fw_usr_0000369,fw_acc_00369,analysis_view,used,2025-06-16 15:13:00
fw_evt_00014505,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-10-04 08:12:00
fw_evt_00014506,fw_usr_0000369,fw_acc_00369,analysis_view,used,2025-01-07 16:31:00
fw_evt_00014507,fw_usr_0000369,fw_acc_00369,budget_setup,blocked,2025-11-09 10:20:00
fw_evt_00014508,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-04-08 20:17:00
fw_evt_00014509,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-12-16 16:18:00
fw_evt_00014510,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-12-21 20:30:00
fw_evt_00014511,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-12-07 21:00:00
fw_evt_00014512,fw_usr_0000369,fw_acc_00369,transaction_view,used,2025-01-08 20:33:00
fw_evt_00014513,fw_usr_0000369,fw_acc_00369,savings_goal,blocked,2026-01-31 18:49:00
fw_evt_00014514,fw_usr_0000369,fw_acc_00369,transaction_view,used,2024-10-23 07:57:00
fw_evt_00014515,fw_usr_0000369,fw_acc_00369,notification_settings,used,2025-12-29 17:27:00
fw_evt_00014516,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-08-12 21:35:00
fw_evt_00014517,fw_usr_0000369,fw_acc_00369,category_edit,used,2025-02-01 13:50:00
fw_evt_00014518,fw_usr_0000369,fw_acc_00369,savings_goal,blocked,2024-10-25 12:17:00
fw_evt_00014519,fw_usr_0000369,fw_acc_00369,transaction_view,used,2026-02-23 08:01:00
fw_evt_00014520,fw_usr_0000369,fw_acc_00369,bill_tracking,blocked,2025-02-28 13:59:00
fw_evt_00014521,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-03-05 12:16:00
fw_evt_00014522,fw_usr_0000370,fw_acc_00370,budget_setup,blocked,2025-04-22 18:44:00
fw_evt_00014523,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-08-28 13:10:00
fw_evt_00014524,fw_usr_0000370,fw_acc_00370,manual_transaction,used,2024-09-23 15:34:00
fw_evt_00014525,fw_usr_0000370,fw_acc_00370,savings_goal,blocked,2025-01-08 14:17:00
fw_evt_00014526,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-08-28 11:17:00
fw_evt_00014527,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-06-21 19:30:00
fw_evt_00014528,fw_usr_0000370,fw_acc_00370,budget_setup,blocked,2025-08-28 07:19:00
fw_evt_00014529,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-02-07 22:41:00
fw_evt_00014530,fw_usr_0000370,fw_acc_00370,bill_tracking,blocked,2025-06-13 17:15:00
fw_evt_00014531,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-08-28 21:54:00
fw_evt_00014532,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-08-28 11:20:00
fw_evt_00014533,fw_usr_0000370,fw_acc_00370,bill_tracking,blocked,2025-05-16 11:42:00
fw_evt_00014534,fw_usr_0000370,fw_acc_00370,notification_settings,used,2025-01-06 13:16:00
fw_evt_00014535,fw_usr_0000370,fw_acc_00370,transaction_view,used,2024-10-28 14:35:00
fw_evt_00014536,fw_usr_0000370,fw_acc_00370,category_edit,used,2025-06-29 07:33:00
fw_evt_00014537,fw_usr_0000370,fw_acc_00370,manual_transaction,used,2025-03-15 18:39:00
fw_evt_00014538,fw_usr_0000370,fw_acc_00370,transaction_view,used,2025-06-20 14:38:00
fw_evt_00014539,fw_usr_0000370,fw_acc_00370,budget_setup,blocked,2024-10-31 18:47:00
fw_evt_00014540,fw_usr_0000370,fw_acc_00370,category_edit,used,2025-08-28 19:45:00
fw_evt_00014541,fw_usr_0000371,fw_acc_00371,manual_transaction,used,2026-02-01 13:01:00
fw_evt_00014542,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2025-10-14 08:51:00
fw_evt_00014543,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-11-15 21:17:00
fw_evt_00014544,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2026-01-14 15:27:00
fw_evt_00014545,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2025-06-11 20:34:00
fw_evt_00014546,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2026-02-09 09:26:00
fw_evt_00014547,fw_usr_0000371,fw_acc_00371,manual_transaction,used,2025-09-25 15:27:00
fw_evt_00014548,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2025-12-01 16:59:00
fw_evt_00014549,fw_usr_0000371,fw_acc_00371,budget_setup,blocked,2025-08-16 12:37:00
fw_evt_00014550,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-11-03 12:33:00
fw_evt_00014551,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-09-27 09:57:00
fw_evt_00014552,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-07-13 13:18:00
fw_evt_00014553,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-03-28 20:12:00
fw_evt_00014554,fw_usr_0000371,fw_acc_00371,manual_transaction,used,2025-09-26 08:06:00
fw_evt_00014555,fw_usr_0000371,fw_acc_00371,transaction_view,used,2024-11-21 17:59:00
fw_evt_00014556,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2025-04-20 20:41:00
fw_evt_00014557,fw_usr_0000371,fw_acc_00371,analysis_view,abandoned,2024-12-15 16:53:00
fw_evt_00014558,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-02-04 13:23:00
fw_evt_00014559,fw_usr_0000371,fw_acc_00371,transaction_view,used,2026-02-13 15:59:00
fw_evt_00014560,fw_usr_0000371,fw_acc_00371,budget_setup,blocked,2025-07-15 20:43:00
fw_evt_00014561,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-07-19 16:30:00
fw_evt_00014562,fw_usr_0000371,fw_acc_00371,analysis_view,used,2025-09-04 11:09:00
fw_evt_00014563,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2025-03-20 19:39:00
fw_evt_00014564,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2025-04-11 09:00:00
fw_evt_00014565,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2025-04-23 11:01:00
fw_evt_00014566,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2025-08-20 13:10:00
fw_evt_00014567,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2025-02-10 20:47:00
fw_evt_00014568,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2025-07-06 12:54:00
fw_evt_00014569,fw_usr_0000371,fw_acc_00371,budget_setup,blocked,2026-03-01 14:25:00
fw_evt_00014570,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2025-11-14 08:46:00
fw_evt_00014571,fw_usr_0000371,fw_acc_00371,savings_goal,blocked,2026-02-19 21:47:00
fw_evt_00014572,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2025-08-27 16:44:00
fw_evt_00014573,fw_usr_0000371,fw_acc_00371,bill_tracking,blocked,2025-09-29 11:24:00
fw_evt_00014574,fw_usr_0000371,fw_acc_00371,budget_setup,blocked,2025-09-05 20:58:00
fw_evt_00014575,fw_usr_0000371,fw_acc_00371,analysis_view,used,2025-04-19 22:24:00
fw_evt_00014576,fw_usr_0000371,fw_acc_00371,transaction_view,used,2026-01-24 17:21:00
fw_evt_00014577,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-03-21 18:59:00
fw_evt_00014578,fw_usr_0000371,fw_acc_00371,notification_settings,used,2025-08-16 18:04:00
fw_evt_00014579,fw_usr_0000371,fw_acc_00371,transaction_view,used,2025-07-13 12:31:00
fw_evt_00014580,fw_usr_0000372,fw_acc_00372,manual_transaction,abandoned,2026-01-08 07:12:00
fw_evt_00014581,fw_usr_0000372,fw_acc_00372,savings_goal,used,2026-02-28 18:37:00
fw_evt_00014582,fw_usr_0000372,fw_acc_00372,transaction_view,used,2026-02-28 22:29:00
fw_evt_00014583,fw_usr_0000372,fw_acc_00372,transaction_view,used,2025-12-27 17:51:00
fw_evt_00014584,fw_usr_0000372,fw_acc_00372,analysis_view,abandoned,2025-12-22 10:50:00
fw_evt_00014585,fw_usr_0000372,fw_acc_00372,transaction_view,used,2026-01-30 14:55:00
fw_evt_00014586,fw_usr_0000372,fw_acc_00372,manual_transaction,abandoned,2026-02-25 07:39:00
fw_evt_00014587,fw_usr_0000372,fw_acc_00372,budget_setup,used,2026-01-07 19:04:00
fw_evt_00014588,fw_usr_0000372,fw_acc_00372,transaction_view,used,2026-01-12 15:12:00
fw_evt_00014589,fw_usr_0000372,fw_acc_00372,bill_tracking,used,2026-01-06 18:40:00
fw_evt_00014590,fw_usr_0000372,fw_acc_00372,transaction_view,used,2026-01-17 10:08:00
fw_evt_00014591,fw_usr_0000372,fw_acc_00372,analysis_view,abandoned,2026-02-28 16:01:00
fw_evt_00014592,fw_usr_0000373,fw_acc_00373,category_edit,used,2025-09-29 07:57:00
fw_evt_00014593,fw_usr_0000373,fw_acc_00373,savings_goal,blocked,2025-12-02 09:07:00
fw_evt_00014594,fw_usr_0000373,fw_acc_00373,analysis_view,abandoned,2025-12-11 20:51:00
fw_evt_00014595,fw_usr_0000373,fw_acc_00373,notification_settings,used,2026-02-16 09:09:00
fw_evt_00014596,fw_usr_0000373,fw_acc_00373,analysis_view,abandoned,2025-09-07 16:20:00
fw_evt_00014597,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2026-02-26 10:16:00
fw_evt_00014598,fw_usr_0000373,fw_acc_00373,budget_setup,blocked,2025-10-11 12:20:00
fw_evt_00014599,fw_usr_0000373,fw_acc_00373,manual_transaction,abandoned,2025-10-22 14:35:00
fw_evt_00014600,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2026-01-23 11:58:00
fw_evt_00014601,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-09-21 20:23:00
fw_evt_00014602,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-12-08 08:47:00
fw_evt_00014603,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-10-23 10:18:00
fw_evt_00014604,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-10-03 15:38:00
fw_evt_00014605,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2025-12-14 21:16:00
fw_evt_00014606,fw_usr_0000373,fw_acc_00373,transaction_view,used,2026-01-27 18:08:00
fw_evt_00014607,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2025-08-23 13:57:00
fw_evt_00014608,fw_usr_0000373,fw_acc_00373,analysis_view,abandoned,2025-12-14 12:55:00
fw_evt_00014609,fw_usr_0000373,fw_acc_00373,budget_setup,blocked,2026-01-24 14:32:00
fw_evt_00014610,fw_usr_0000373,fw_acc_00373,manual_transaction,abandoned,2025-09-02 13:24:00
fw_evt_00014611,fw_usr_0000373,fw_acc_00373,manual_transaction,abandoned,2026-01-29 11:12:00
fw_evt_00014612,fw_usr_0000373,fw_acc_00373,manual_transaction,abandoned,2026-01-24 08:08:00
fw_evt_00014613,fw_usr_0000373,fw_acc_00373,analysis_view,used,2026-01-28 10:12:00
fw_evt_00014614,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2025-08-30 22:15:00
fw_evt_00014615,fw_usr_0000373,fw_acc_00373,transaction_view,used,2026-02-07 16:53:00
fw_evt_00014616,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-12-05 22:03:00
fw_evt_00014617,fw_usr_0000373,fw_acc_00373,category_edit,used,2025-12-25 19:44:00
fw_evt_00014618,fw_usr_0000373,fw_acc_00373,analysis_view,abandoned,2026-01-28 12:15:00
fw_evt_00014619,fw_usr_0000373,fw_acc_00373,savings_goal,blocked,2025-10-26 11:03:00
fw_evt_00014620,fw_usr_0000373,fw_acc_00373,manual_transaction,abandoned,2026-02-01 19:24:00
fw_evt_00014621,fw_usr_0000373,fw_acc_00373,analysis_view,used,2025-11-27 15:23:00
fw_evt_00014622,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2025-10-07 18:49:00
fw_evt_00014623,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2025-12-03 19:11:00
fw_evt_00014624,fw_usr_0000373,fw_acc_00373,bill_tracking,blocked,2026-01-19 20:03:00
fw_evt_00014625,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-10-16 21:21:00
fw_evt_00014626,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-10-16 07:07:00
fw_evt_00014627,fw_usr_0000373,fw_acc_00373,manual_transaction,abandoned,2026-01-30 14:35:00
fw_evt_00014628,fw_usr_0000373,fw_acc_00373,category_edit,used,2025-12-07 12:05:00
fw_evt_00014629,fw_usr_0000373,fw_acc_00373,notification_settings,used,2026-01-18 11:56:00
fw_evt_00014630,fw_usr_0000373,fw_acc_00373,transaction_view,used,2026-02-27 17:20:00
fw_evt_00014631,fw_usr_0000373,fw_acc_00373,manual_transaction,used,2025-12-20 17:09:00
fw_evt_00014632,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-12-09 21:53:00
fw_evt_00014633,fw_usr_0000373,fw_acc_00373,manual_transaction,used,2025-10-23 19:22:00
fw_evt_00014634,fw_usr_0000373,fw_acc_00373,analysis_view,used,2026-02-24 09:22:00
fw_evt_00014635,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-09-12 07:51:00
fw_evt_00014636,fw_usr_0000373,fw_acc_00373,manual_transaction,used,2026-01-01 08:27:00
fw_evt_00014637,fw_usr_0000373,fw_acc_00373,transaction_view,used,2026-02-10 07:58:00
fw_evt_00014638,fw_usr_0000373,fw_acc_00373,category_edit,used,2025-11-05 14:19:00
fw_evt_00014639,fw_usr_0000373,fw_acc_00373,manual_transaction,used,2026-02-28 10:40:00
fw_evt_00014640,fw_usr_0000373,fw_acc_00373,manual_transaction,used,2025-12-18 17:25:00
fw_evt_00014641,fw_usr_0000373,fw_acc_00373,transaction_view,used,2026-02-28 16:54:00
fw_evt_00014642,fw_usr_0000373,fw_acc_00373,analysis_view,abandoned,2025-10-16 15:22:00
fw_evt_00014643,fw_usr_0000373,fw_acc_00373,savings_goal,blocked,2025-10-16 16:04:00
fw_evt_00014644,fw_usr_0000373,fw_acc_00373,transaction_view,used,2025-08-22 07:54:00
fw_evt_00014645,fw_usr_0000373,fw_acc_00373,analysis_view,abandoned,2025-12-11 09:36:00
fw_evt_00014646,fw_usr_0000373,fw_acc_00373,analysis_view,used,2026-02-20 11:24:00
